Rank,Name,Platform,Year,Month,Date,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,URL,New_Genre,Genre_2020
2351,Jissen Pachinko Hisshouhou! CR Hokuto no Ken,PS2,2005.0,Dec,22.0,undefined,Sega  ,Sammy Studios  ,,,,,,,,https://www.vgchartz.com/game/39493/jissen-pachinko-hisshouhou-cr-hokuto-no-ken/?region=All,undefined,Misc
2352,LEGO City Undercover,WiiU,2013.0,Mar,18.0,undefined,Nintendo  ,TT Fusion  ,7.5,,0.5,0.52,0.13,0.09,1.24,https://www.vgchartz.com/game/70767/lego-city-undercover/?region=All,Platform,Platform
2353,Ninja Gaiden II,X360,2008.0,Jun,3.0,undefined,Microsoft  ,Team Ninja  ,8.2,,0.65,0.22,0.05,0.1,1.01,https://www.vgchartz.com/game/7709/ninja-gaiden-ii/?region=All,Action,Action
2354,Qix,GB,1990.0,May,1.0,undefined,Nintendo  ,Taito Corporation  ,,,0.51,0.2,0.41,0.03,1.15,https://www.vgchartz.com/game/6402/qix/?region=All,Puzzle,Puzzle
2355,Sonic the Hedgehog (2006),PS3,2007.0,Jan,30.0,undefined,Sega  ,Sonic Team  ,,,0.41,0.06,0.04,0.66,1.16,https://www.vgchartz.com/game/70440/sonic-the-hedgehog-2006/?region=All,undefined,Platform
2356,High School Musical 2: Work This Out!,DS,2008.0,Apr,15.0,undefined,Disney Interactive Studios  ,Artificial Mind and Movement  ,,,0.5,0.52,,0.13,1.15,https://www.vgchartz.com/game/22046/high-school-musical-2-work-this-out/?region=All,Misc,Misc
2357,Middle-Earth: Shadow of War,XOne,2017.0,Oct,10.0,undefined,Warner Bros. Interactive Entertainment  ,Monolith Productions  ,,,0.75,0.29,,0.11,1.15,https://www.vgchartz.com/game/158746/middle-earth-shadow-of-war/?region=All,undefined,Action
2358,Lego Marvel Super Heroes,XOne,2013.0,Nov,22.0,undefined,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,,,0.61,0.44,,0.1,1.15,https://www.vgchartz.com/game/75582/lego-marvel-super-heroes/?region=All,undefined,Action
2359,Call of Duty 4: Modern Warfare,PC,2007.0,Nov,5.0,undefined,Activision  ,Infinity Ward  ,9.3,,,1.12,,0.03,1.15,https://www.vgchartz.com/game/7608/call-of-duty-4-modern-warfare/?region=All,Shooter,Shooter
2360,Tak and the Power of Juju,PS2,2003.0,Oct,15.0,undefined,THQ  ,Avalanche Software  ,,,0.56,0.44,,0.15,1.15,https://www.vgchartz.com/game/5800/tak-and-the-power-of-juju/?region=All,Platform,Platform
2361,Asteroids,PS,1998.0,Oct,31.0,undefined,Activision  ,Syrox Developments  ,,,0.64,0.43,,0.07,1.15,https://www.vgchartz.com/game/17228/asteroids/?region=All,Shooter,Shooter
2362,Puyo Puyo Sun Ketteiban,PS,1997.0,Nov,27.0,undefined,Compile  ,Compile  ,,,,,1.07,0.07,1.15,https://www.vgchartz.com/game/4128/puyo-puyo-sun-ketteiban/?region=All,Puzzle,Puzzle
2363,Super Street Fighter IV,PS3,2010.0,Apr,27.0,undefined,Capcom  ,Capcom / Dimps Corporation  ,9.3,,0.68,0.33,0.18,0.15,1.34,https://www.vgchartz.com/game/39481/super-street-fighter-iv/?region=All,undefined,Fighting
2364,Enter the Gungeon,PC,2016.0,Jan,1.0,undefined,Devolver Digital  ,Dodge Roll  ,,,,,,,,https://www.vgchartz.com/game/84951/enter-the-gungeon/?region=All,undefined,Shooter
2365,007: Quantum of Solace,PS3,2008.0,Nov,4.0,undefined,Activision  ,Treyarch  ,6.6,,0.43,0.51,0.02,0.19,1.14,https://www.vgchartz.com/game/21875/007-quantum-of-solace/?region=All,Action,Action
2366,LEGO Star Wars III: The Clone Wars,3DS,2011.0,Mar,27.0,undefined,LucasArts  ,Traveller's Tales  ,6.7,,0.61,0.44,,0.09,1.14,https://www.vgchartz.com/game/50095/lego-star-wars-iii-the-clone-wars/?region=All,Action,Action
2367,Action Bass,PS,2000.0,Jul,14.0,undefined,Take-Two Interactive  ,Unknown  ,5.1,,0.64,0.43,,0.07,1.14,https://www.vgchartz.com/game/27/action-bass/?region=All,Action,Action
2368,Tenchu: Wrath of Heaven,PS2,2003.0,Mar,3.0,undefined,Activision  ,K2 LLC  ,,,0.44,0.34,0.25,0.11,1.14,https://www.vgchartz.com/game/4529/tenchu-wrath-of-heaven/?region=All,Action,Action
2369,Shadow of the Colossus,PS2,2005.0,Oct,18.0,undefined,Sony Computer Entertainment  ,Team ICO  ,9.1,9.4,0.78,0.03,0.2,0.13,1.14,https://www.vgchartz.com/game/7100/shadow-of-the-colossus/?region=All,Action,Action
2370,Brave Fencer Musashi,PS,1998.0,Oct,31.0,undefined,Square  ,SquareSoft  ,8.4,,0.25,0.17,0.65,0.07,1.14,https://www.vgchartz.com/game/2950/brave-fencer-musashi/?region=All,Role-Playing,Role-Playing
2371,Dance Dance Revolution Extreme 2,PS2,2005.0,Sep,27.0,undefined,Konami  ,Konami Computer Entertainment Hawaii  ,,,0.95,0.04,,0.16,1.14,https://www.vgchartz.com/game/448/dance-dance-revolution-extreme-2/?region=All,Simulation,Simulation
2372,Mortal Kombat,X360,2011.0,Apr,19.0,undefined,Warner Bros. Interactive  ,NetherRealm Studios  ,8.3,,0.85,0.19,,0.1,1.14,https://www.vgchartz.com/game/45537/mortal-kombat/?region=All,Fighting,Fighting
2373,Hot Shots Golf: Out of Bounds,PS3,2008.0,Mar,18.0,undefined,Sony Computer Entertainment  ,Clap Hanz  ,8.3,,0.31,0.03,0.76,0.04,1.14,https://www.vgchartz.com/game/17664/hot-shots-golf-out-of-bounds/?region=All,Sports,Sports
2374,Conan Exiles,PC,2018.0,May,8.0,undefined,Maximum Games  ,Funcom Oslo A/S  ,,,,,,,,https://www.vgchartz.com/game/221703/conan-exiles/?region=All,undefined,Action-Adventure
2375,Commando,NES,1986.0,Nov,1.0,undefined,Capcom  ,Capcom  ,,,0.71,0.16,0.25,0.03,1.14,https://www.vgchartz.com/game/6214/commando/?region=All,Action,Action
2376,Pilotwings,SNES,1991.0,Aug,13.0,undefined,Nintendo  ,Nintendo EAD  ,,,0.46,0.17,0.48,0.02,1.14,https://www.vgchartz.com/game/6385/pilotwings/?region=All,Simulation,Simulation
2377,Punch-Out!!,Wii,2009.0,May,18.0,undefined,Nintendo  ,Next Level Games  ,8.7,,0.0,0.17,0.05,0.04,0.26,https://www.vgchartz.com/game/27314/punch-out/?region=All,Sports,Sports
2378,Resident Evil - Code: Veronica,DC,2000.0,Feb,29.0,undefined,Capcom  ,Capcom  ,9.2,,0.41,0.23,0.47,0.03,1.14,https://www.vgchartz.com/game/1886/resident-evil-code-veronica/?region=All,Action,Action
2379,South Park,N64,1998.0,Dec,12.0,undefined,Acclaim Entertainment  ,Iguana Entertainment  ,6.0,,0.9,0.23,,0.02,1.14,https://www.vgchartz.com/game/2119/south-park/?region=All,Shooter,Shooter
2380,Super R.C. Pro-Am,GB,1991.0,Oct,1.0,undefined,Nintendo  ,Rare Ltd.  ,,,0.58,0.37,0.15,0.04,1.14,https://www.vgchartz.com/game/6459/super-rc-pro-am/?region=All,Racing,Racing
2381,The Lord of the Rings: The Return of the King,XB,2003.0,Nov,5.0,undefined,Electronic Arts  ,"Hypnos Entertainment, Inc.  ",8.8,,0.71,0.38,,0.05,1.14,https://www.vgchartz.com/game/1195/the-lord-of-the-rings-the-return-of-the-king/?region=All,Action,Action
2382,Final Fantasy XV,XOne,2016.0,Nov,29.0,undefined,Square Enix  ,Square Enix  ,,,0.72,0.3,0.01,0.11,1.14,https://www.vgchartz.com/game/73943/final-fantasy-xv/?region=All,undefined,Role-Playing
2383,LEGO Star Wars: The Video Game,GBA,2005.0,Mar,29.0,undefined,Eidos Interactive  ,Amaze Entertainment  ,7.4,,0.82,0.3,,0.02,1.14,https://www.vgchartz.com/game/6315/lego-star-wars-the-video-game/?region=All,Action,Action
2384,Grand Theft Auto: The Trilogy,PS2,2005.0,Nov,20.0,undefined,Rockstar Games  ,Rockstar North  ,,,,0.51,,0.62,1.14,https://www.vgchartz.com/game/5166/grand-theft-auto-the-trilogy/?region=All,undefined,Adventure
2385,LEGO Worlds,PS4,2017.0,Mar,7.0,undefined,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,,,0.21,0.72,0.04,0.17,1.14,https://www.vgchartz.com/game/153434/lego-worlds/?region=All,undefined,Misc
2386,Final Fantasy VII,PC,1998.0,May,31.0,undefined,Eidos Interactive  ,SquareSoft  ,8.4,,,0.0,,0.0,0.0,https://www.vgchartz.com/game/12389/final-fantasy-vii/?region=All,Role-Playing,Role-Playing
2387,Mobile Suit Gundam: Federation vs. Zeon,PS2,2002.0,Sep,9.0,undefined,Bandai  ,Bandai  ,,,0.12,0.1,0.88,0.03,1.14,https://www.vgchartz.com/game/3806/mobile-suit-gundam-federation-vs-zeon/?region=All,Simulation,Simulation
2388,Need for Speed Underground 2,GC,2004.0,Nov,15.0,undefined,Electronic Arts  ,EA Black Box  ,,,0.7,0.39,0.01,0.03,1.14,https://www.vgchartz.com/game/5493/need-for-speed-underground-2/?region=All,Racing,Racing
2389,MechAssault,XB,2002.0,Nov,11.0,undefined,Microsoft Game Studios  ,Day 1 Studios  ,,,1.01,0.1,,0.03,1.13,https://www.vgchartz.com/game/1291/mechassault/?region=All,Simulation,Simulation
2390,NCAA Football 14,X360,2013.0,Jul,9.0,undefined,EA Sports  ,EA Tiburon  ,7.6,,1.01,,,0.12,1.13,https://www.vgchartz.com/game/72081/ncaa-football-14/?region=All,Sports,Sports
2391,Derby Stallion 99,PS,1999.0,Sep,30.0,undefined,ASCII Entertainment  ,ParityBit  ,,,,,1.06,0.07,1.13,https://www.vgchartz.com/game/3075/derby-stallion-99/?region=All,Sports,Sports
2392,Cars,GBA,2006.0,Jun,6.0,undefined,THQ  ,Helixe  ,4.5,,0.81,0.3,,0.02,1.13,https://www.vgchartz.com/game/7033/cars/?region=All,Racing,Racing
2393,Mirror's Edge,PS3,2008.0,Nov,11.0,undefined,Electronic Arts  ,EA Digital Illusions CE  ,7.7,8.2,0.31,0.59,0.02,0.21,1.13,https://www.vgchartz.com/game/21685/mirrors-edge/?region=All,Platform,Platform
2394,Rocksmith,X360,2011.0,Oct,18.0,undefined,Ubisoft  ,Ubisoft  ,8.0,,0.85,0.19,0.01,0.08,1.13,https://www.vgchartz.com/game/50574/rocksmith/?region=All,Misc,Misc
2395,Plants vs Zombies: Garden Warfare,X360,2014.0,Feb,25.0,undefined,Electronic Arts  ,PopCap Games  ,8.0,,0.54,0.5,0.0,0.09,1.13,https://www.vgchartz.com/game/73097/plants-vs-zombies-garden-warfare/?region=All,undefined,Shooter
2396,Tom Clancy's Rainbow Six 3: Black Arrow,XB,2004.0,Aug,4.0,undefined,Ubisoft  ,Ubisoft Montreal  ,,,0.99,0.12,,0.02,1.13,https://www.vgchartz.com/game/2451/tom-clancys-rainbow-six-3-black-arrow/?region=All,Shooter,Shooter
2397,The Elder Scrolls V: Skyrim VR,PS4,2017.0,Nov,17.0,undefined,Bethesda Softworks  ,Bethesda Softworks  ,,,0.47,0.47,0.01,0.19,1.13,https://www.vgchartz.com/game/210249/the-elder-scrolls-v-skyrim-vr/?region=All,undefined,Role-Playing
2398,Donkey Kong,NES,1986.0,Jun,1.0,undefined,Nintendo  ,Nintendo  ,,,0.23,0.05,0.84,0.01,1.13,https://www.vgchartz.com/game/6225/donkey-kong/?region=All,Platform,Platform
2399,Resident Evil Director's Cut,PS,1997.0,Jan,1.0,undefined,Capcom  ,Capcom  ,8.3,,1.82,1.24,0.47,0.25,3.77,https://www.vgchartz.com/game/4167/resident-evil-directors-cut/?region=All,Action,Action
2400,The Legend of Zelda: Twilight Princess HD,WiiU,2016.0,Mar,4.0,undefined,Nintendo  ,Tantalus Interactive  ,8.4,,0.67,0.37,0.1,0.1,1.24,https://www.vgchartz.com/game/86184/the-legend-of-zelda-twilight-princess-hd/?region=All,Action,Action
2401,Total War: Rome II,PC,2013.0,Sep,3.0,undefined,Sega  ,The Creative Assembly  ,8.0,,0.12,0.52,,0.05,0.69,https://www.vgchartz.com/game/72163/total-war-rome-ii/?region=All,Strategy,Strategy
2402,Guitar Hero 5,X360,2009.0,Sep,1.0,undefined,Activision  ,Neversoft Entertainment  ,9.0,,0.65,0.37,,0.11,1.13,https://www.vgchartz.com/game/29387/guitar-hero-5/?region=All,Misc,Misc
2403,Rocksmith,PS3,2011.0,Oct,18.0,undefined,Ubisoft  ,Ubisoft  ,8.0,,0.53,0.38,0.09,0.13,1.13,https://www.vgchartz.com/game/50573/rocksmith/?region=All,Misc,Misc
2404,Jampack Winter '98,PS,1998.0,Oct,1.0,undefined,Sony Computer Entertainment  ,Sony Computer Entertainment America  ,,,0.63,0.43,,0.07,1.13,https://www.vgchartz.com/game/42508/jampack-winter-98/?region=All,Misc,Misc
2405,Fight Night Champion,PS3,2011.0,Mar,1.0,undefined,EA Sports  ,EA Canada  ,8.4,,0.45,0.5,,0.18,1.13,https://www.vgchartz.com/game/46220/fight-night-champion/?region=All,Fighting,Fighting
2406,SingStar,PS3,2008.0,May,20.0,undefined,Sony Computer Entertainment  ,SCEE London Studio  ,,,0.45,0.56,,0.12,1.13,https://www.vgchartz.com/game/13149/singstar/?region=All,Misc,Misc
2407,Pokémon Mystery Dungeon: Red Rescue Team (US weekly sales),GBA,2006.0,Sep,18.0,undefined,Nintendo  ,ChunSoft  ,,,0.81,0.3,,0.02,1.13,https://www.vgchartz.com/game/7043/pokemon-mystery-dungeon-red-rescue-team-us-weekly-sales/?region=All,Role-Playing,Role-Playing
2408,ModNation Racers,PS3,2010.0,May,25.0,undefined,Sony Computer Entertainment  ,United Front Games  ,8.1,,0.5,0.4,0.06,0.16,1.13,https://www.vgchartz.com/game/35099/modnation-racers/?region=All,Racing,Racing
2409,Rabbids Go Home,Wii,2009.0,Nov,3.0,undefined,Ubisoft  ,Ubisoft Montpellier  ,8.0,,0.25,0.74,,0.14,1.13,https://www.vgchartz.com/game/35000/rabbids-go-home/?region=All,Platform,Platform
2410,Moon Patrol,2600,1983.0,Jan,1.0,undefined,Atari  ,Atari  ,,,1.05,0.06,,0.01,1.12,https://www.vgchartz.com/game/19764/moon-patrol/?region=All,Shooter,Shooter
2411,SOCOM: U.S. Navy SEALs Fireteam Bravo,PSP,2005.0,Nov,8.0,undefined,Sony Computer Entertainment  ,Zipper Interactive  ,7.9,,1.03,0.0,0.01,0.08,1.12,https://www.vgchartz.com/game/2096/socom-us-navy-seals-fireteam-bravo/?region=All,Shooter,Shooter
2412,Supercar Street Challenge,PS2,2001.0,Oct,22.0,undefined,Activision  ,EXAKT Entertainment  ,,,0.55,0.43,,0.14,1.12,https://www.vgchartz.com/game/44420/supercar-street-challenge/?region=All,Racing,Racing
2413,Miscreated,PC,,,,undefined,Unknown  ,Entrada Interactive  ,,,,,,,,https://www.vgchartz.com/game/223396/miscreated/?region=All,undefined,MMO
2414,Slay the Spire,PC,2019.0,Jan,23.0,undefined,Mega Crit Games  ,Mega Crit Games  ,,,,,,,,https://www.vgchartz.com/game/223397/slay-the-spire/?region=All,undefined,Strategy
2415,Call Of Duty 2: Big Red One,XB,2005.0,Nov,1.0,undefined,Activision  ,Treyarch  ,,,0.66,0.4,,0.05,1.12,https://www.vgchartz.com/game/299/call-of-duty-2-big-red-one/?region=All,Shooter,Shooter
2416,Golden Sun: The Lost Age,GBA,2003.0,Apr,14.0,undefined,Nintendo  ,Camelot Software Planning  ,8.3,,0.61,0.27,0.27,0.07,1.22,https://www.vgchartz.com/game/3418/golden-sun-the-lost-age/?region=All,Role-Playing,Role-Playing
2417,Oshare Majo Love and Berry: DS Collection,DS,2006.0,Nov,22.0,undefined,Sega  ,Sega  ,,,,,1.01,,1.01,https://www.vgchartz.com/game/3671/oshare-majo-love-and-berry-ds-collection/?region=All,Misc,Misc
2418,Pikmin 2,GC,2004.0,Aug,30.0,undefined,Nintendo  ,Nintendo EAD  ,9.1,,0.48,0.13,0.56,0.03,1.2,https://www.vgchartz.com/game/1740/pikmin-2/?region=All,Strategy,Strategy
2419,Pilotwings 64,N64,1996.0,Sep,29.0,undefined,Nintendo  ,Paradigm Entertainment  ,,,0.56,0.24,0.3,0.02,1.12,https://www.vgchartz.com/game/1741/pilotwings-64/?region=All,Simulation,Simulation
2420,Yoshi's Cookie,NES,1993.0,Apr,1.0,undefined,Nintendo  ,Bullet Proof Software  ,,,0.41,0.06,0.63,0.02,1.12,https://www.vgchartz.com/game/4767/yoshis-cookie/?region=All,Puzzle,Puzzle
2421,Need for Speed: Most Wanted (2012),PSV,2012.0,Oct,30.0,undefined,Electronic Arts  ,Criterion Games  ,,,0.33,0.53,0.01,0.25,1.12,https://www.vgchartz.com/game/70935/need-for-speed-most-wanted-2012/?region=All,undefined,Racing
2422,WWE 2K14,X360,2013.0,Oct,29.0,undefined,2K Sports  ,Yuke's  ,7.6,,0.64,0.38,,0.1,1.12,https://www.vgchartz.com/game/74167/wwe-2k14/?region=All,Sports,Sports
2423,The Beatles: Rock Band,PS3,2009.0,Sep,9.0,undefined,MTV Games  ,Harmonix Music Systems  ,8.7,,0.67,0.29,,0.15,1.12,https://www.vgchartz.com/game/31023/the-beatles-rock-band/?region=All,Misc,Misc
2424,Guitar Hero 5,PS2,2009.0,Sep,1.0,undefined,Activision  ,BudCat Creations  ,,,0.28,0.3,,0.54,1.12,https://www.vgchartz.com/game/29390/guitar-hero-5/?region=All,Misc,Misc
2425,Worldwide Soccer Manager 2008,PC,2007.0,Oct,23.0,undefined,Saga Planets  ,Sports Interactive  ,,,,1.12,,0.0,1.12,https://www.vgchartz.com/game/15224/worldwide-soccer-manager-2008/?region=All,Sports,Sports
2426,Dragon Age II,X360,2011.0,Mar,8.0,undefined,Electronic Arts  ,BioWare Corp.  ,8.0,,0.72,0.29,0.01,0.09,1.12,https://www.vgchartz.com/game/44012/dragon-age-ii/?region=All,Action,Action
2427,Spider-Man 2,XB,2004.0,Jun,28.0,undefined,Activision  ,Treyarch  ,7.7,,0.82,0.26,,0.04,1.12,https://www.vgchartz.com/game/2149/spider-man-2/?region=All,Action,Action
2428,Crackdown 2,X360,2010.0,Jul,6.0,undefined,Microsoft Game Studios  ,Ruffian Games  ,7.5,,0.63,0.36,0.02,0.1,1.12,https://www.vgchartz.com/game/35021/crackdown-2/?region=All,Shooter,Shooter
2429,Crash Bandicoot N. Sane Trilogy,NS,2018.0,Jun,29.0,undefined,Activision  ,Toys for Bob  ,6.0,,0.44,0.57,0.02,0.09,1.11,https://www.vgchartz.com/game/221276/crash-bandicoot-n-sane-trilogy/?region=All,undefined,Platform
2430,Plants vs. Zombies,DS,2011.0,Jan,18.0,undefined,PopCap Games  ,PopCap Games  ,8.1,,0.9,0.13,,0.09,1.11,https://www.vgchartz.com/game/46931/plants-vs-zombies/?region=All,Strategy,Strategy
2431,Transformers: The Game,PS2,2007.0,Jun,26.0,undefined,Activision  ,Traveller's Tales  ,,,0.63,0.37,0.0,0.11,1.11,https://www.vgchartz.com/game/6996/transformers-the-game/?region=All,undefined,Action
2432,LEGO Marvel Super Heroes 2,PS4,2017.0,Nov,14.0,undefined,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,,,0.33,0.6,0.0,0.18,1.11,https://www.vgchartz.com/game/176549/lego-marvel-super-heroes-2/?region=All,undefined,Action
2433,Disney Infinity 2.0: Marvel Super Heroes,X360,2014.0,Sep,23.0,undefined,Disney Interactive Studios  ,Avalanche Software  ,,,0.67,0.34,,0.1,1.11,https://www.vgchartz.com/game/81778/disney-infinity-20-marvel-super-heroes/?region=All,Action,Action
2434,Castlevania: Lords of Shadow,PS3,2010.0,Oct,5.0,undefined,Konami  ,Mercury Steam  ,8.1,,0.5,0.37,0.1,0.15,1.11,https://www.vgchartz.com/game/35059/castlevania-lords-of-shadow/?region=All,Action,Action
2435,Guitar Hero Encore: Rocks The 80s,PS2,2007.0,Jul,24.0,undefined,RedOctane  ,Harmonix Music Systems  ,,,0.92,0.04,,0.15,1.11,https://www.vgchartz.com/game/7086/guitar-hero-encore-rocks-the-80s/?region=All,Misc,Misc
2436,Rock Band,PS2,2007.0,Dec,18.0,undefined,MTV Games  ,Harmonix Music Systems  ,8.1,,0.71,0.06,,0.35,1.11,https://www.vgchartz.com/game/13323/rock-band/?region=All,Misc,Misc
2437,Tom Clancy's Splinter Cell: Chaos Theory,XB,2005.0,Mar,28.0,undefined,Ubisoft  ,Ubisoft Montreal  ,9.4,,0.68,0.38,,0.05,1.11,https://www.vgchartz.com/game/2468/tom-clancys-splinter-cell-chaos-theory/?region=All,Action,Action
2438,Arc the Lad,PS,1995.0,Jun,30.0,undefined,Sony Computer Entertainment  ,G-Craft  ,,,,,1.1,0.01,1.11,https://www.vgchartz.com/game/2851/arc-the-lad/?region=All,Role-Playing,Role-Playing
2439,Donkey Kong Jr.,NES,1986.0,Jun,1.0,undefined,Nintendo  ,Nintendo R&D1  ,,,0.33,0.07,0.7,0.01,1.11,https://www.vgchartz.com/game/6230/donkey-kong-jr/?region=All,Platform,Platform
2440,Fantasy Life,3DS,2014.0,Oct,24.0,undefined,Nintendo  ,Level 5/Brownie Brown  ,6.9,,0.28,0.38,0.37,0.06,1.09,https://www.vgchartz.com/game/48134/fantasy-life/?region=All,Role-Playing,Role-Playing
2441,NBA Jam Tournament Edition,GEN,1995.0,May,30.0,undefined,Acclaim Entertainment  ,Iguana Entertainment  ,,,0.95,0.14,,0.03,1.11,https://www.vgchartz.com/game/6366/nba-jam-tournament-edition/?region=All,Sports,Sports
2442,Sonic Riders,PS2,2006.0,Feb,21.0,undefined,Sega  ,Sonic Team  ,,,0.42,0.02,,0.07,0.5,https://www.vgchartz.com/game/5710/sonic-riders/?region=All,Racing,Racing
2443,Mafia III,XOne,2016.0,Oct,7.0,undefined,2K Games  ,Hangar 13  ,6.8,,0.54,0.48,,0.09,1.11,https://www.vgchartz.com/game/85865/mafia-iii/?region=All,undefined,Action-Adventure
2444,Red Dead Redemption: Undead Nightmare,X360,2010.0,Nov,23.0,undefined,Rockstar Games  ,Rockstar San Diego  ,10.0,,0.61,0.38,0.02,0.1,1.11,https://www.vgchartz.com/game/48244/red-dead-redemption-undead-nightmare/?region=All,Action,Action
2445,Metal Gear Solid HD Collection,PS3,2011.0,Nov,8.0,undefined,Konami Digital Entertainment  ,Bluepoint Games  ,,,0.52,0.44,,0.14,1.11,https://www.vgchartz.com/game/70522/metal-gear-solid-hd-collection/?region=All,undefined,Action
2446,EA Sports UFC,PS4,2014.0,Jun,17.0,undefined,Electronic Arts  ,EA Canada  ,,,0.49,0.43,0.01,0.18,1.11,https://www.vgchartz.com/game/73105/ea-sports-ufc/?region=All,Sports,Sports
2447,NCAA Football 13,X360,2012.0,Jul,10.0,undefined,EA Sports  ,EA Tiburon  ,7.5,,1.02,,,0.09,1.11,https://www.vgchartz.com/game/70391/ncaa-football-13/?region=All,Action,Action
2448,Lumines: Puzzle Fusion,PSP,2005.0,Mar,22.0,undefined,Ubisoft  ,Q Entertainment  ,9.1,,0.52,0.35,,0.23,1.11,https://www.vgchartz.com/game/1209/lumines-puzzle-fusion/?region=All,Puzzle,Puzzle
2449,Just Dance 2016,Wii,2015.0,Oct,20.0,undefined,Ubisoft  ,Ubisoft Paris  ,,,0.43,0.58,,0.09,1.11,https://www.vgchartz.com/game/85741/just-dance-2016/?region=All,Misc,Misc
2450,Orcs Must Die!,PC,2011.0,Oct,11.0,undefined,Unknown  ,Robot Entertainment  ,8.5,,,,,,,https://www.vgchartz.com/game/51047/orcs-must-die/?region=All,undefined,Strategy
2451,LEGO Star Wars III: The Clone Wars,DS,2011.0,Mar,22.0,undefined,LucasArts  ,Traveller's Tales  ,6.3,,0.62,0.38,,0.1,1.1,https://www.vgchartz.com/game/43294/lego-star-wars-iii-the-clone-wars/?region=All,Action,Action
2452,Megamania,2600,1982.0,Jan,1.0,undefined,Activision  ,Activision  ,,,1.03,0.06,,0.01,1.1,https://www.vgchartz.com/game/30359/megamania/?region=All,Shooter,Shooter
2453,Jungle Hunt,2600,1983.0,Jan,1.0,undefined,Atari  ,Atari  ,,,1.03,0.06,,0.01,1.1,https://www.vgchartz.com/game/20317/jungle-hunt/?region=All,Platform,Platform
2454,PAC-MAN Championship Edition DX+ All You Can Eat Edition,PC,,,,undefined,Unknown  ,Bandai Namco  ,,,,,,,,https://www.vgchartz.com/game/223111/pac-man-championship-edition-dx-all-you-can-eat-edition/?region=All,undefined,Puzzle
2455,Triple Play 98,PS,1997.0,Apr,30.0,undefined,EA Sports  ,EA Sports  ,,,0.61,0.42,,0.07,1.1,https://www.vgchartz.com/game/37360/triple-play-98/?region=All,Sports,Sports
2456,Need for Speed: ProStreet,Wii,2007.0,Nov,13.0,undefined,Electronic Arts  ,EA Black Box  ,,,0.53,0.45,,0.12,1.1,https://www.vgchartz.com/game/12755/need-for-speed-prostreet/?region=All,Racing,Racing
2457,Chocobo no Fushigi Dungeon,PS,1997.0,Dec,23.0,undefined,Square  ,SquareSoft  ,,,,,1.14,0.08,1.22,https://www.vgchartz.com/game/2987/chocobo-no-fushigi-dungeon/?region=All,Role-Playing,Role-Playing
2458,Chrono Trigger,DS,2008.0,Nov,25.0,undefined,Square Enix  ,Square Enix  ,9.2,,0.61,0.17,0.49,0.08,1.34,https://www.vgchartz.com/game/24237/chrono-trigger/?region=All,Role-Playing,Role-Playing
2459,Dragon Ball: Xenoverse 2,XOne,2016.0,Oct,25.0,undefined,Namco Bandai Games  ,Dimps Corporation  ,,,0.33,0.09,,0.05,0.47,https://www.vgchartz.com/game/122285/dragon-ball-xenoverse-2/?region=All,undefined,Action
